PURCHASE_ORDER,PO_ITEM,PO_DATE,COMPANY_CODE,PLANT,PURCHASING_ORG,SUPPLIER,MATERIAL,ORDER_QTY,ORDER_UOM,LOCAL_CURRENCY,UNIT_PRICE_LOCAL,INFO_UNIT_PRICE,INFO_RECORD_VALID_FLAG,PRICE_COMPLIANCE_FLAG,PRICE_LEAKAGE_VALUE,REFERENCE_ITEM_VALUE,PREVIOUS_UNIT_PRICE,HIST_AVG_UNIT_PRICE,HIST_PRICE_DEVIATION_PCT,CROSS_SUPPLIER_6M_AVG_PRICE,CROSS_SUPPLIER_6M_MIN_PRICE,CROSS_SUPPLIER_6M_MAX_PRICE,CROSS_SUPPLIER_6M_SUPPLIER_COUNT,CROSS_SUPPLIER_6M_DEVIATION_PCT,ML_ANOMALY_SCORE,ML_ANOMALY_FLAG,ML_RISK_LEVEL,ML_ANOMALY_REASON,MODEL_NAME,MODEL_VERSION,ANOMALY_THRESHOLD,SCORING_TIMESTAMP
4502002352,00050,2026-11-09,3000,US01,P300,V00016,MAT00011,40,EA,USD,391.27,393.7700000000000,1,1,0.00,15750.80,397.40,416.30,-6.01,430.57,381.14,515.15,3,-9.13,0.7875149625061285,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002361,00050,2026-12-08,1000,DE01,P100,V00034,MAT00005,20,EA,EUR,424.54,428.2400000000000,1,1,0.00,8564.80,433.87,381.27,11.35,405.46,377.51,438.42,3,4.71,0.7861002009986965,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002289,00010,2026-10-06,1000,DE01,P100,V00008,MAT00049,40,EA,EUR,412.00,410.0500000000000,1,1,0.00,16402.00,409.82,371.54,10.89,441.50,406.81,462.08,3,-6.68,0.7847310632108018,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002322,00020,2026-11-09,1000,DE01,P100,V00029,MAT00008,20,EA,EUR,77.52,75.8500000000000,1,1,0.00,1517.00,75.42,70.88,9.37,84.20,69.16,116.78,3,-7.93,0.7841490625414801,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002171,00020,2026-07-03,1000,DE02,P100,V00036,MAT00002,15,EA,EUR,164.99,163.7300000000000,1,1,0.00,2455.95,161.37,151.92,8.6,184.02,158.62,237.02,3,-10.34,0.7840097611517971,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002374,00020,2026-12-08,1000,DE02,P100,V00035,MAT00020,10,EA,EUR,234.53,236.5300000000000,1,1,0.00,2365.30,237.87,231.36,1.37,264.86,235.76,282.32,3,-11.45,0.7838166507270748,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002323,00050,2026-11-09,1000,DE01,P100,V00015,MAT00017,50,EA,EUR,108.27,110.7900000000000,1,1,0.00,5539.50,109.48,105.92,2.22,99.96,96.53,107.54,3,8.31,0.7826796313292914,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002265,00030,2026-09-07,2000,IN01,P200,V00019,MAT00027,8,EA,INR,33327.25,33291.5600000000000,1,1,0.00,266332.48,33857.88,29735.83,12.08,34569.06,32895.94,36123.91,3,-3.59,0.7821183996963552,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002326,00030,2026-11-09,1000,DE01,P100,V00015,MAT00033,5,EA,EUR,176.65,177.1300000000000,1,1,0.00,885.65,180.13,168.70,4.71,162.27,153.71,178.39,3,8.86,0.7804414442256886,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002237,00020,2026-08-04,3000,US01,P300,V00001,MAT00038,15,EA,USD,215.93,212.0600000000000,1,1,0.00,3180.90,211.63,199.63,8.17,235.30,208.43,256.46,3,-8.23,0.7796053900256982,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002205,00010,2026-08-04,1000,DE01,P100,V00046,MAT00025,100,EA,EUR,297.42,295.9400000000000,1,1,0.00,29594.00,298.34,278.60,6.76,322.83,311.15,342.37,3,-7.87,0.77902911331315,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002206,00020,2026-08-04,1000,DE01,P100,V00012,MAT00032,75,EA,EUR,401.14,401.2400000000000,1,1,0.00,30093.00,408.67,380.40,5.45,368.90,345.25,396.24,3,8.74,0.7787811545192268,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002390,00040,2026-12-08,2000,IN01,P200,V00002,MAT00058,25,EA,INR,23230.18,22830.5300000000000,1,1,0.00,570763.25,23101.10,21301.80,9.05,22450.65,21630.85,22937.38,3,3.47,0.7786975513222599,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002368,00030,2026-12-08,1000,DE01,P100,V00010,MAT00045,20,EA,EUR,451.60,460.0600000000000,1,1,0.00,9201.20,467.51,421.97,7.02,422.10,405.61,453.36,3,6.99,0.7782886520351602,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002217,00050,2026-08-04,1000,DE02,P100,V00009,MAT00041,5,EA,EUR,375.55,367.0900000000000,0,0,0.00,0.00,360.50,342.74,9.57,401.74,353.24,565.86,3,-6.52,0.7773541975960198,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002267,00010,2026-09-07,2000,IN01,P200,V00035,MAT00037,40,EA,INR,24359.91,24822.5100000000000,1,1,0.00,992900.40,27140.73,23989.45,1.54,26676.38,24945.06,32439.92,3,-8.68,0.7766734003830779,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002329,00040,2026-11-09,1000,DE01,P100,V00017,MAT00052,25,EA,EUR,295.64,297.7900000000000,1,1,0.00,7444.75,301.16,277.39,6.58,322.59,311.04,339.20,3,-8.35,0.7755467360369832,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002292,00020,2026-10-06,1000,DE02,P100,V00033,MAT00008,15,EA,EUR,72.94,73.8600000000000,1,1,0.00,1107.90,74.93,69.67,4.69,83.47,72.13,124.52,3,-12.62,0.7753350171777486,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002319,00040,2026-10-06,3000,US01,P300,V00043,MAT00052,20,EA,USD,329.07,322.7800000000000,1,1,0.00,6455.60,325.98,313.10,5.1,338.07,335.04,343.49,3,-2.66,0.7750318849658896,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002268,00010,2026-09-07,2000,IN01,P200,V00019,MAT00043,15,EA,INR,44148.02,45242.3900000000000,1,1,0.00,678635.85,44995.78,42212.83,4.58,50474.35,28127.91,69463.98,3,-12.53,0.7725772298744766,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002271,00030,2026-09-07,3000,US01,P300,V00006,MAT00003,240,EA,USD,119.36,117.9100000000000,1,1,0.00,28298.40,120.59,116.67,2.31,136.99,115.44,196.03,3,-12.87,0.7725700664804187,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002237,00010,2026-08-04,3000,US01,P300,V00019,MAT00037,15,EA,USD,311.91,315.6000000000000,1,1,0.00,4734.00,312.62,304.37,2.48,328.92,320.98,337.34,3,-5.17,0.7713791988660958,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002223,00020,2026-08-04,2000,IN01,P200,V00014,MAT00014,20,EA,INR,7706.66,7608.1000000000000,1,1,0.00,152162.00,7611.70,7537.85,2.24,7050.16,6454.19,7620.94,3,9.31,0.7709852366556063,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002286,00060,2026-10-06,1000,DE01,P100,V00010,MAT00036,20,EA,EUR,271.79,274.5300000000000,1,1,0.00,5490.60,274.17,253.03,7.41,254.09,237.84,264.93,3,6.97,0.7703824149499671,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002316,00060,2026-10-06,3000,US01,P300,V00043,MAT00036,200,EA,USD,258.80,264.3200000000000,1,1,0.00,52864.00,266.52,267.61,-3.29,273.59,265.34,282.57,3,-5.41,0.7701650018160351,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002207,00010,2026-08-04,1000,DE01,P100,V00034,MAT00037,20,EA,EUR,304.42,309.5700000000000,1,1,0.00,6191.40,305.34,272.84,11.57,292.70,268.11,320.35,3,4.0,0.7682972235439319,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002379,00050,2026-12-08,1000,DE02,P100,V00045,MAT00053,25,EA,EUR,146.28,146.2000000000000,1,1,0.00,3655.00,146.08,136.72,6.99,165.48,141.55,222.94,3,-11.6,0.767978794057508,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002267,00020,2026-09-07,2000,IN01,P200,V00045,MAT00038,15,EA,INR,18519.94,18428.7300000000000,1,1,0.00,276430.95,18836.74,17551.90,5.52,21066.60,18463.03,27336.11,3,-12.09,0.7664878911938935,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002355,00060,2026-11-09,3000,US01,P300,V00046,MAT00030,20,EA,USD,33.23,32.6300000000000,0,0,0.00,0.00,33.38,31.07,6.95,35.71,34.12,37.12,3,-6.94,0.7660136125218429,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002381,00060,2026-12-08,2000,IN01,P200,V00038,MAT00006,20,EA,INR,32648.09,31860.6800000000000,1,1,0.00,637213.60,32417.69,30291.50,7.78,30269.61,18697.44,42851.38,3,7.86,0.760737507025978,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002180,00030,2026-07-03,1000,DE02,P100,V00002,MAT00057,10,EA,EUR,369.62,363.9200000000000,1,1,0.00,3639.20,372.58,335.95,10.02,353.98,254.12,402.83,3,4.42,0.7600529649649173,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002314,00050,2026-10-06,3000,US01,P300,V00025,MAT00023,75,EA,USD,569.11,573.9400000000000,1,1,0.00,43045.50,569.23,517.90,9.89,550.06,537.49,564.61,3,3.46,0.7598684235024592,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002208,00040,2026-08-04,1000,DE01,P100,V00040,MAT00046,50,EA,EUR,384.29,393.2500000000000,1,1,0.00,19662.50,395.06,369.19,4.09,364.93,352.90,375.41,3,5.31,0.7596283977186101,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002182,00050,2026-07-03,2000,IN01,P200,V00005,MAT00011,25,EA,INR,37618.18,37382.8400000000000,1,1,0.00,934571.00,38045.81,34053.56,10.47,36102.75,34457.58,37550.14,3,4.2,0.7593618592585861,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002392,00060,2026-12-08,3000,US01,P300,V00033,MAT00012,75,EA,USD,453.02,463.4300000000000,1,1,0.00,34757.25,474.12,435.09,4.12,512.75,466.57,652.15,3,-11.65,0.7592817324188276,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002296,00050,2026-10-06,1000,DE02,P100,V00039,MAT00035,75,EA,EUR,141.36,138.9800000000000,1,1,0.00,10423.50,137.17,129.64,9.04,153.72,141.86,191.65,3,-8.04,0.7586201994875716,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002302,00050,2026-10-06,2000,IN01,P200,V00026,MAT00011,5,EA,INR,34911.79,35032.5900000000000,0,0,0.00,0.00,34457.58,34608.68,0.88,38018.01,36752.08,40396.16,3,-8.17,0.7538603431758605,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002169,00050,2026-07-03,1000,DE01,P100,V00027,MAT00053,100,EA,EUR,139.01,140.2000000000000,1,1,0.00,14020.00,143.44,138.64,0.27,153.75,144.03,161.95,3,-9.59,0.7510485480489809,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002311,00010,2026-10-06,3000,US01,P300,V00041,MAT00001,40,EA,USD,512.89,515.7700000000000,1,1,0.00,20630.80,525.25,469.99,9.13,566.99,481.76,740.33,3,-9.54,0.7507767822051314,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002241,00010,2026-09-07,1000,DE01,P100,V00001,MAT00001,5,EA,EUR,461.61,469.1900000000000,1,1,0.00,2345.95,469.34,438.43,5.29,509.91,461.63,525.68,3,-9.47,0.7501177548202093,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002321,00020,2026-11-09,1000,DE01,P100,V00025,MAT00002,50,EA,EUR,170.33,167.1600000000000,1,1,0.00,8358.00,169.47,156.86,8.59,163.94,160.43,170.48,3,3.9,0.7493465281842785,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002280,00030,2026-09-07,3000,US01,P300,V00010,MAT00057,25,EA,USD,419.76,429.6500000000000,1,1,0.00,10741.25,420.15,424.33,-1.08,397.46,384.00,411.77,3,5.61,0.7479844116499549,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002335,00060,2026-11-09,1000,DE02,P100,V00024,MAT00030,20,EA,EUR,32.00,31.8700000000000,1,1,0.00,637.40,32.59,29.97,6.77,35.86,30.65,42.84,3,-10.76,0.7477947309798305,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002266,00020,2026-09-07,2000,IN01,P200,V00041,MAT00032,75,EA,INR,33739.40,34103.9100000000000,1,1,0.00,2557793.25,33311.81,31787.26,6.14,38034.14,33349.84,48087.85,3,-11.29,0.7475368580025938,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002327,00010,2026-11-09,1000,DE01,P100,V00027,MAT00037,15,EA,EUR,274.88,273.2100000000000,1,1,0.00,4098.15,268.52,261.02,5.31,303.79,281.67,321.85,3,-9.52,0.7469942333198895,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002276,00030,2026-09-07,3000,US01,P300,V00034,MAT00033,25,EA,USD,189.78,189.3200000000000,1,1,0.00,4733.00,192.40,181.77,4.41,173.85,157.08,190.22,3,9.16,0.7460040022657046,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002242,00040,2026-09-07,1000,DE01,P100,V00035,MAT00010,40,EA,EUR,89.27,88.5400000000000,1,1,0.00,3541.60,88.18,85.27,4.69,100.26,90.88,110.73,3,-10.96,0.7459145892376711,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002226,00030,2026-08-04,2000,IN01,P200,V00044,MAT00033,10,EA,INR,13909.19,13596.1700000000000,1,1,0.00,135961.70,13553.45,13061.79,6.49,15479.09,13736.43,18282.32,3,-10.14,0.7459017954392534,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002397,00020,2026-12-08,3000,US01,P300,V00001,MAT00038,10,EA,USD,216.48,212.0600000000000,1,1,0.00,2120.60,215.93,200.80,7.81,233.34,213.61,242.23,3,-7.23,0.7455940428144481,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002372,00040,2026-12-08,1000,DE02,P100,V00039,MAT00010,75,EA,EUR,95.83,93.9300000000000,1,1,0.00,7044.75,94.71,87.93,8.98,102.41,97.78,111.83,3,-6.43,0.7450735575141206,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002368,00020,2026-12-08,1000,DE01,P100,V00048,MAT00044,20,EA,EUR,523.84,514.4000000000000,1,1,0.00,10288.00,514.74,469.24,11.64,549.19,448.48,841.23,3,-4.62,0.7447751905972315,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002390,00050,2026-12-08,2000,IN01,P200,V00012,MAT00059,75,EA,INR,46759.18,46578.2700000000000,0,0,0.00,0.00,46789.63,47538.81,-1.64,43985.50,42366.78,45866.90,3,6.31,0.7430148345726106,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002179,00060,2026-07-03,1000,DE02,P100,V00048,MAT00054,10,EA,EUR,494.00,483.8000000000000,1,1,0.00,4838.00,483.87,448.77,10.08,517.72,442.70,713.65,3,-4.58,0.7430024918068064,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002388,00020,2026-12-08,2000,IN01,P200,V00022,MAT00044,5,EA,INR,48431.21,48363.2400000000000,1,1,0.00,241816.20,49336.71,44383.01,9.12,45535.24,41562.62,48796.81,3,6.36,0.742867799972342,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002276,00010,2026-09-07,3000,US01,P300,V00042,MAT00031,20,EA,USD,232.28,228.5300000000000,1,1,0.00,4570.60,228.25,211.83,9.65,252.48,223.33,306.84,3,-8.0,0.740464878688133,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002363,00040,2026-12-08,1000,DE01,P100,V00012,MAT00016,40,EA,EUR,168.79,169.3100000000000,1,1,0.00,6772.40,170.63,158.59,6.43,156.66,145.60,168.14,3,7.74,0.7395695677321543,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002365,00030,2026-12-08,1000,DE01,P100,V00038,MAT00027,5,EA,EUR,384.45,382.0800000000000,1,1,0.00,1910.40,381.00,363.31,5.82,357.56,336.31,375.99,3,7.52,0.7390515238350762,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002235,00020,2026-08-04,3000,US01,P300,V00013,MAT00026,10,EA,USD,127.83,125.6400000000000,1,1,0.00,1256.40,124.39,120.02,6.51,142.82,121.54,180.84,3,-10.5,0.7388243839564791,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002379,00060,2026-12-08,1000,DE02,P100,V00027,MAT00054,8,EA,EUR,430.57,430.6800000000000,1,1,0.00,3445.44,435.80,436.63,-1.39,473.71,442.70,494.00,3,-9.11,0.7384693455443222,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002380,00060,2026-12-08,1000,DE02,P100,V00011,MAT00060,20,EA,EUR,538.82,539.7800000000000,1,1,0.00,10795.60,529.58,505.20,6.65,604.83,525.66,845.45,3,-10.91,0.7382408462849077,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002300,00060,2026-10-06,1000,DE02,P100,V00045,MAT00060,50,EA,EUR,535.57,526.7300000000000,1,1,0.00,26336.50,525.66,507.77,5.47,604.48,529.58,845.45,3,-11.4,0.7377861413711904,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002231,00020,2026-08-04,3000,US01,P300,V00037,MAT00002,10,EA,USD,178.05,179.5500000000000,1,1,0.00,1795.50,183.32,167.11,6.55,165.56,155.35,179.01,3,7.54,0.7377267592326616,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002354,00020,2026-11-09,3000,US01,P300,V00002,MAT00020,25,EA,USD,265.25,262.1500000000000,1,1,0.00,6553.75,302.40,257.23,3.12,260.82,248.20,283.50,3,1.7,0.7376970032899496,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002187,00020,2026-07-03,2000,IN01,P200,V00011,MAT00038,40,EA,INR,18463.03,18885.5100000000000,1,1,0.00,755420.40,18851.81,17657.36,4.56,20924.78,18351.64,27336.11,3,-11.76,0.7368967990521188,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002365,00050,2026-12-08,1000,DE01,P100,V00010,MAT00029,96,EA,EUR,545.81,549.8100000000000,1,1,0.00,52781.76,547.95,519.86,4.99,502.81,474.17,558.36,3,8.55,0.7366808856769123,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002284,00030,2026-10-06,1000,DE01,P100,V00020,MAT00021,40,EA,EUR,466.70,476.7000000000000,1,1,0.00,19068.00,482.07,433.59,7.64,438.88,411.31,460.83,3,6.34,0.7365126397049555,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002186,00020,2026-07-03,2000,IN01,P200,V00027,MAT00032,75,EA,INR,33349.84,32990.7000000000000,1,1,0.00,2474302.50,33396.92,30867.68,8.04,36246.53,33311.81,38244.38,3,-7.99,0.7345048066499239,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002206,00060,2026-08-04,1000,DE01,P100,V00024,MAT00036,20,EA,EUR,264.93,260.5300000000000,1,1,0.00,5210.60,262.13,241.31,9.79,256.52,237.84,275.83,3,3.28,0.7338372710169689,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002172,00040,2026-07-03,1000,DE02,P100,V00012,MAT00010,50,EA,EUR,101.52,101.6200000000000,1,1,0.00,5081.00,103.27,94.75,7.15,94.74,87.33,101.72,3,7.16,0.7323857595091147,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002380,00010,2026-12-08,1000,DE02,P100,V00037,MAT00055,15,EA,EUR,157.48,157.1500000000000,1,1,0.00,2357.25,156.75,142.57,10.46,149.97,92.36,232.85,3,5.01,0.7320945246328084,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002186,00010,2026-07-03,2000,IN01,P200,V00017,MAT00031,5,EA,INR,18556.15,18947.6100000000000,1,1,0.00,94738.05,19292.54,18221.17,1.84,20562.82,19403.59,21987.29,3,-9.76,0.7317036769966148,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002230,00050,2026-08-04,2000,IN01,P200,V00012,MAT00059,20,EA,INR,46789.63,46578.2700000000000,1,1,0.00,931565.40,45817.41,47596.44,-1.7,44264.65,42366.78,45587.34,3,5.7,0.7312761628291204,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002339,00060,2026-11-09,1000,DE02,P100,V00048,MAT00054,100,EA,EUR,489.34,483.8000000000000,1,1,0.00,48380.00,494.00,452.00,8.26,462.15,435.80,489.84,3,5.88,0.7307030672566851,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002204,00050,2026-08-04,1000,DE01,P100,V00026,MAT00023,25,EA,EUR,504.00,492.1700000000000,1,1,0.00,12304.25,483.16,455.55,10.64,513.37,501.76,535.37,3,-1.83,0.7292555794010658,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002167,00050,2026-07-03,1000,DE01,P100,V00039,MAT00041,40,EA,EUR,367.14,373.3100000000000,1,1,0.00,14932.40,365.77,348.98,5.2,403.58,385.98,439.87,3,-9.03,0.7292401585926404,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002314,00020,2026-10-06,3000,US01,P300,V00043,MAT00020,40,EA,USD,248.20,252.2200000000000,1,1,0.00,10088.80,253.54,254.07,-2.31,274.08,256.02,302.40,3,-9.44,0.7292089502275085,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002282,00060,2026-10-06,1000,DE01,P100,V00034,MAT00012,8,EA,EUR,463.16,470.1900000000000,1,1,0.00,3761.52,478.02,427.71,8.29,434.32,395.88,468.51,3,6.64,0.7289278373948285,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002280,00010,2026-09-07,3000,US01,P300,V00018,MAT00055,50,EA,USD,168.28,165.8700000000000,1,1,0.00,8293.50,164.13,151.08,11.38,170.47,165.32,174.38,3,-1.28,0.7274852263329846,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002238,00040,2026-08-04,3000,US01,P300,V00025,MAT00046,75,EA,USD,434.10,426.4300000000000,1,1,0.00,31982.25,422.12,397.82,9.12,422.11,367.12,529.52,3,2.84,0.7274287955641859,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002240,00030,2026-08-04,3000,US01,P300,V00031,MAT00057,100,EA,USD,399.24,397.2200000000000,1,1,0.00,39722.00,391.75,356.57,11.97,398.12,374.12,420.15,3,0.28,0.7273716970843619,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002313,00060,2026-10-06,3000,US01,P300,V00003,MAT00018,40,EA,USD,171.77,172.5700000000000,1,1,0.00,6902.80,172.01,182.35,-5.8,184.57,165.22,190.31,3,-6.94,0.7267952034374756,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
4502002368,00010,2026-12-08,1000,DE01,P100,V00038,MAT00043,8,EA,EUR,517.32,519.2300000000000,1,1,0.00,4153.84,508.60,501.95,3.06,480.78,452.38,506.86,3,7.6,0.7260709071378327,0,LOW,No significant price anomaly,PO_PRICE_KMEANS,V1,1.7329910716518928,2026-09-10 12:33:29
